ASSERTION	AAMAAQpsb2dpbi1wZWFrAwABBAAAAAAAAMBXQAEAAAAAAACIs0A=
ASSERTION	AAECAAIFAAAAAAAAAAAA
RUN	parabank.Login200Test	login200test	1777156522795	 	3.3.1
REQUEST	1315		login-peak	1777156530581	1777156532686	OK	 
REQUEST	1240		login-peak	1777156530364	1777156532686	OK	 
USER	Login - 200 Concurrentes	1240	END	1777156530364	1777156532686
USER	Login - 200 Concurrentes	1954	START	1777156532686	1777156532686
USER	Login - 200 Concurrentes	1315	END	1777156530580	1777156532687
USER	Login - 200 Concurrentes	1955	START	1777156532687	1777156532687
REQUEST	1401		login-peak	1777156530746	1777156532688	OK	 
USER	Login - 200 Concurrentes	1401	END	1777156530746	1777156532688
REQUEST	1416		login-peak	1777156530769	1777156532688	OK	 
USER	Login - 200 Concurrentes	1956	START	1777156532688	1777156532688
USER	Login - 200 Concurrentes	1416	END	1777156530769	1777156532688
USER	Login - 200 Concurrentes	1957	START	1777156532688	1777156532688
REQUEST	1258		login-peak	1777156530400	1777156532689	OK	 
USER	Login - 200 Concurrentes	1258	END	1777156530400	1777156532689
USER	Login - 200 Concurrentes	1958	START	1777156532689	1777156532689
REQUEST	1036		login-peak	1777156526438	1777156532691	OK	 
USER	Login - 200 Concurrentes	1036	END	1777156526432	1777156532692
USER	Login - 200 Concurrentes	1959	START	1777156532692	1777156532692
REQUEST	1237		login-peak	1777156530358	1777156532699	OK	 
USER	Login - 200 Concurrentes	1237	END	1777156530358	1777156532699
USER	Login - 200 Concurrentes	1960	START	1777156532699	1777156532699
REQUEST	1250		login-peak	1777156530388	1777156532701	OK	 
USER	Login - 200 Concurrentes	1250	END	1777156530387	1777156532701
USER	Login - 200 Concurrentes	1961	START	1777156532701	1777156532701
REQUEST	1477		login-peak	1777156531425	1777156532703	OK	 
USER	Login - 200 Concurrentes	1477	END	1777156531424	1777156532703
USER	Login - 200 Concurrentes	1962	START	1777156532703	1777156532703
REQUEST	1344		login-peak	1777156530617	1777156532704	OK	 
USER	Login - 200 Concurrentes	1344	END	1777156530617	1777156532704
USER	Login - 200 Concurrentes	1963	START	1777156532704	1777156532704
REQUEST	1329		login-peak	1777156530603	1777156532704	OK	 
REQUEST	1041		login-peak	1777156526441	1777156532705	OK	 
USER	Login - 200 Concurrentes	1329	END	1777156530602	1777156532705
USER	Login - 200 Concurrentes	1041	END	1777156526440	1777156532705
USER	Login - 200 Concurrentes	1964	START	1777156532705	1777156532705
USER	Login - 200 Concurrentes	1965	START	1777156532705	1777156532705
REQUEST	1887		login-peak	1777156532605	1777156532713	OK	 
USER	Login - 200 Concurrentes	1887	END	1777156532605	1777156532714
USER	Login - 200 Concurrentes	1966	START	1777156532714	1777156532714
REQUEST	1926		login-peak	1777156532653	1777156532760	OK	 
USER	Login - 200 Concurrentes	1926	END	1777156532653	1777156532760
USER	Login - 200 Concurrentes	1967	START	1777156532760	1777156532760
REQUEST	1669		login-peak	1777156531798	1777156532942	OK	 
USER	Login - 200 Concurrentes	1669	END	1777156531798	1777156532942
USER	Login - 200 Concurrentes	1968	START	1777156532942	1777156532942
REQUEST	1689		login-peak	1777156531830	1777156532944	OK	 
USER	Login - 200 Concurrentes	1689	END	1777156531830	1777156532944
USER	Login - 200 Concurrentes	1969	START	1777156532944	1777156532944
REQUEST	1677		login-peak	1777156531810	1777156532947	OK	 
USER	Login - 200 Concurrentes	1677	END	1777156531810	1777156532947
USER	Login - 200 Concurrentes	1970	START	1777156532947	1777156532947
REQUEST	1699		login-peak	1777156531851	1777156533001	OK	 
USER	Login - 200 Concurrentes	1699	END	1777156531851	1777156533002
USER	Login - 200 Concurrentes	1971	START	1777156533002	1777156533002
REQUEST	1691		login-peak	1777156531835	1777156533008	OK	 
REQUEST	1700		login-peak	1777156531856	1777156533008	OK	 
USER	Login - 200 Concurrentes	1691	END	1777156531835	1777156533008
USER	Login - 200 Concurrentes	1700	END	1777156531856	1777156533008
USER	Login - 200 Concurrentes	1973	START	1777156533008	1777156533008
USER	Login - 200 Concurrentes	1972	START	1777156533008	1777156533008
REQUEST	1703		login-peak	1777156531858	1777156533011	OK	 
USER	Login - 200 Concurrentes	1703	END	1777156531858	1777156533011
USER	Login - 200 Concurrentes	1974	START	1777156533011	1777156533011
REQUEST	1697		login-peak	1777156531846	1777156533013	OK	 
USER	Login - 200 Concurrentes	1697	END	1777156531846	1777156533013
USER	Login - 200 Concurrentes	1975	START	1777156533013	1777156533013
REQUEST	1970		login-peak	1777156532947	1777156533052	OK	 
USER	Login - 200 Concurrentes	1970	END	1777156532947	1777156533053
USER	Login - 200 Concurrentes	1976	START	1777156533053	1777156533053
REQUEST	1732		login-peak	1777156531965	1777156533069	OK	 
USER	Login - 200 Concurrentes	1732	END	1777156531965	1777156533070
USER	Login - 200 Concurrentes	1977	START	1777156533070	1777156533070
REQUEST	1724		login-peak	1777156531945	1777156533072	OK	 
USER	Login - 200 Concurrentes	1724	END	1777156531945	1777156533072
USER	Login - 200 Concurrentes	1978	START	1777156533072	1777156533072
REQUEST	1971		login-peak	1777156533002	1777156533113	OK	 
REQUEST	1972		login-peak	1777156533008	1777156533113	OK	 
USER	Login - 200 Concurrentes	1971	END	1777156533002	1777156533113
REQUEST	1974		login-peak	1777156533011	1777156533113	OK	 
USER	Login - 200 Concurrentes	1979	START	1777156533113	1777156533113
USER	Login - 200 Concurrentes	1972	END	1777156533008	1777156533113
USER	Login - 200 Concurrentes	1974	END	1777156533011	1777156533113
USER	Login - 200 Concurrentes	1980	START	1777156533113	1777156533113
USER	Login - 200 Concurrentes	1981	START	1777156533114	1777156533114
REQUEST	1975		login-peak	1777156533013	1777156533131	OK	 
USER	Login - 200 Concurrentes	1975	END	1777156533013	1777156533131
USER	Login - 200 Concurrentes	1982	START	1777156533132	1777156533132
REQUEST	1733		login-peak	1777156531976	1777156533135	OK	 
USER	Login - 200 Concurrentes	1733	END	1777156531976	1777156533136
USER	Login - 200 Concurrentes	1983	START	1777156533136	1777156533136
REQUEST	1734		login-peak	1777156531977	1777156533139	OK	 
USER	Login - 200 Concurrentes	1734	END	1777156531977	1777156533140
USER	Login - 200 Concurrentes	1984	START	1777156533140	1777156533140
REQUEST	1976		login-peak	1777156533053	1777156533165	OK	 
USER	Login - 200 Concurrentes	1976	END	1777156533053	1777156533166
USER	Login - 200 Concurrentes	1985	START	1777156533166	1777156533166
REQUEST	1983		login-peak	1777156533136	1777156533244	OK	 
USER	Login - 200 Concurrentes	1983	END	1777156533136	1777156533244
USER	Login - 200 Concurrentes	1986	START	1777156533245	1777156533245
REQUEST	1984		login-peak	1777156533140	1777156533250	OK	 
USER	Login - 200 Concurrentes	1984	END	1777156533140	1777156533250
USER	Login - 200 Concurrentes	1987	START	1777156533250	1777156533250
REQUEST	1840		login-peak	1777156532390	1777156533460	OK	 
USER	Login - 200 Concurrentes	1840	END	1777156532390	1777156533460
USER	Login - 200 Concurrentes	1988	START	1777156533461	1777156533461
REQUEST	1981		login-peak	1777156533114	1777156533464	OK	 
USER	Login - 200 Concurrentes	1981	END	1777156533114	1777156533464
USER	Login - 200 Concurrentes	1989	START	1777156533464	1777156533464
REQUEST	1875		login-peak	1777156532509	1777156533466	OK	 
USER	Login - 200 Concurrentes	1875	END	1777156532509	1777156533466
USER	Login - 200 Concurrentes	1990	START	1777156533466	1777156533466
REQUEST	1844		login-peak	1777156532400	1777156533466	OK	 
USER	Login - 200 Concurrentes	1844	END	1777156532400	1777156533467
USER	Login - 200 Concurrentes	1991	START	1777156533467	1777156533467
REQUEST	1686		login-peak	1777156531824	1777156533467	OK	 
USER	Login - 200 Concurrentes	1686	END	1777156531824	1777156533467
REQUEST	1870		login-peak	1777156532485	1777156533467	OK	 
USER	Login - 200 Concurrentes	1992	START	1777156533467	1777156533467
USER	Login - 200 Concurrentes	1870	END	1777156532485	1777156533468
USER	Login - 200 Concurrentes	1993	START	1777156533468	1777156533468
REQUEST	1922		login-peak	1777156532647	1777156533470	OK	 
USER	Login - 200 Concurrentes	1922	END	1777156532647	1777156533470
USER	Login - 200 Concurrentes	1994	START	1777156533470	1777156533470
REQUEST	1833		login-peak	1777156532345	1777156533573	OK	 
REQUEST	1836		login-peak	1777156532389	1777156533573	OK	 
USER	Login - 200 Concurrentes	1833	END	1777156532344	1777156533573
USER	Login - 200 Concurrentes	1836	END	1777156532389	1777156533573
REQUEST	1837		login-peak	1777156532390	1777156533574	OK	 
USER	Login - 200 Concurrentes	1837	END	1777156532389	1777156533574
REQUEST	1890		login-peak	1777156532614	1777156533575	OK	 
USER	Login - 200 Concurrentes	1890	END	1777156532613	1777156533575
REQUEST	1885		login-peak	1777156532605	1777156533577	OK	 
USER	Login - 200 Concurrentes	1885	END	1777156532605	1777156533577
REQUEST	1923		login-peak	1777156532647	1777156533578	OK	 
USER	Login - 200 Concurrentes	1923	END	1777156532647	1777156533578
REQUEST	1930		login-peak	1777156532660	1777156533580	OK	 
USER	Login - 200 Concurrentes	1930	END	1777156532659	1777156533580
REQUEST	1901		login-peak	1777156532623	1777156533580	OK	 
USER	Login - 200 Concurrentes	1901	END	1777156532623	1777156533580
REQUEST	1928		login-peak	1777156532654	1777156533581	OK	 
USER	Login - 200 Concurrentes	1928	END	1777156532654	1777156533582
REQUEST	1913		login-peak	1777156532636	1777156533582	OK	 
REQUEST	1856		login-peak	1777156532434	1777156533582	OK	 
USER	Login - 200 Concurrentes	1913	END	1777156532636	1777156533582
USER	Login - 200 Concurrentes	1856	END	1777156532434	1777156533582
REQUEST	1842		login-peak	1777156532394	1777156533585	OK	 
REQUEST	1881		login-peak	1777156532600	1777156533585	OK	 
USER	Login - 200 Concurrentes	1842	END	1777156532394	1777156533585
REQUEST	1982		login-peak	1777156533132	1777156533586	OK	 
USER	Login - 200 Concurrentes	1881	END	1777156532600	1777156533585
USER	Login - 200 Concurrentes	1982	END	1777156533132	1777156533586
REQUEST	1865		login-peak	1777156532464	1777156533587	OK	 
USER	Login - 200 Concurrentes	1865	END	1777156532464	1777156533587
REQUEST	1883		login-peak	1777156532604	1777156533591	OK	 
USER	Login - 200 Concurrentes	1883	END	1777156532603	1777156533591
REQUEST	1863		login-peak	1777156532459	1777156533591	OK	 
USER	Login - 200 Concurrentes	1863	END	1777156532459	1777156533592
REQUEST	1868		login-peak	1777156532484	1777156533592	OK	 
USER	Login - 200 Concurrentes	1868	END	1777156532484	1777156533592
REQUEST	1854		login-peak	1777156532430	1777156533592	OK	 
USER	Login - 200 Concurrentes	1854	END	1777156532430	1777156533592
REQUEST	1850		login-peak	1777156532409	1777156533597	OK	 
USER	Login - 200 Concurrentes	1850	END	1777156532409	1777156533597
REQUEST	1914		login-peak	1777156532637	1777156533597	OK	 
USER	Login - 200 Concurrentes	1914	END	1777156532637	1777156533597
REQUEST	1968		login-peak	1777156532942	1777156533599	OK	 
USER	Login - 200 Concurrentes	1968	END	1777156532942	1777156533599
REQUEST	1627		login-peak	1777156531723	1777156533599	OK	 
USER	Login - 200 Concurrentes	1627	END	1777156531723	1777156533599
REQUEST	1849		login-peak	1777156532406	1777156533602	OK	 
USER	Login - 200 Concurrentes	1849	END	1777156532406	1777156533602
REQUEST	1869		login-peak	1777156532485	1777156533602	OK	 
USER	Login - 200 Concurrentes	1869	END	1777156532485	1777156533602
REQUEST	1938		login-peak	1777156532669	1777156533603	OK	 
USER	Login - 200 Concurrentes	1938	END	1777156532669	1777156533603
REQUEST	1876		login-peak	1777156532510	1777156533603	OK	 
USER	Login - 200 Concurrentes	1876	END	1777156532510	1777156533603
REQUEST	1845		login-peak	1777156532401	1777156533604	OK	 
USER	Login - 200 Concurrentes	1845	END	1777156532401	1777156533604
REQUEST	1402		login-peak	1777156530747	1777156533616	OK	 
USER	Login - 200 Concurrentes	1402	END	1777156530747	1777156533617
REQUEST	1987		login-peak	1777156533250	1777156535448	OK	 
USER	Login - 200 Concurrentes	1987	END	1777156533250	1777156535448
REQUEST	1855		login-peak	1777156532431	1777156535460	OK	 
USER	Login - 200 Concurrentes	1855	END	1777156532430	1777156535460
REQUEST	1847		login-peak	1777156532405	1777156535472	OK	 
USER	Login - 200 Concurrentes	1847	END	1777156532405	1777156535473
REQUEST	1155		login-peak	1777156529687	1777156535473	OK	 
USER	Login - 200 Concurrentes	1155	END	1777156529687	1777156535473
REQUEST	1884		login-peak	1777156532604	1777156535474	OK	 
USER	Login - 200 Concurrentes	1884	END	1777156532604	1777156535474
REQUEST	1873		login-peak	1777156532505	1777156535478	OK	 
USER	Login - 200 Concurrentes	1873	END	1777156532505	1777156535478
REQUEST	1866		login-peak	1777156532468	1777156535480	OK	 
USER	Login - 200 Concurrentes	1866	END	1777156532468	1777156535480
REQUEST	1936		login-peak	1777156532663	1777156535480	OK	 
USER	Login - 200 Concurrentes	1936	END	1777156532663	1777156535480
REQUEST	1892		login-peak	1777156532615	1777156535481	OK	 
USER	Login - 200 Concurrentes	1892	END	1777156532615	1777156535481
REQUEST	1904		login-peak	1777156532626	1777156535571	OK	 
USER	Login - 200 Concurrentes	1904	END	1777156532626	1777156535572
REQUEST	1907		login-peak	1777156532629	1777156535576	OK	 
USER	Login - 200 Concurrentes	1907	END	1777156532629	1777156535576
REQUEST	1555		login-peak	1777156531626	1777156535579	OK	 
USER	Login - 200 Concurrentes	1555	END	1777156531625	1777156535580
REQUEST	1860		login-peak	1777156532449	1777156535580	OK	 
USER	Login - 200 Concurrentes	1860	END	1777156532449	1777156535581
REQUEST	1879		login-peak	1777156532592	1777156535582	OK	 
USER	Login - 200 Concurrentes	1879	END	1777156532592	1777156535582
REQUEST	1864		login-peak	1777156532463	1777156535584	OK	 
USER	Login - 200 Concurrentes	1864	END	1777156532463	1777156535584
REQUEST	1834		login-peak	1777156532345	1777156535585	OK	 
USER	Login - 200 Concurrentes	1834	END	1777156532344	1777156535585
REQUEST	1867		login-peak	1777156532483	1777156535585	OK	 
REQUEST	1993		login-peak	1777156533468	1777156535585	OK	 
USER	Login - 200 Concurrentes	1867	END	1777156532483	1777156535586
USER	Login - 200 Concurrentes	1993	END	1777156533468	1777156535586
REQUEST	1874		login-peak	1777156532508	1777156535586	OK	 
USER	Login - 200 Concurrentes	1874	END	1777156532508	1777156535586
REQUEST	1911		login-peak	1777156532635	1777156535589	OK	 
USER	Login - 200 Concurrentes	1911	END	1777156532635	1777156535589
REQUEST	1882		login-peak	1777156532603	1777156535590	OK	 
USER	Login - 200 Concurrentes	1882	END	1777156532603	1777156535591
REQUEST	1852		login-peak	1777156532426	1777156535591	OK	 
USER	Login - 200 Concurrentes	1852	END	1777156532426	1777156535591
REQUEST	1994		login-peak	1777156533470	1777156535592	OK	 
USER	Login - 200 Concurrentes	1994	END	1777156533470	1777156535592
REQUEST	1838		login-peak	1777156532390	1777156535593	OK	 
USER	Login - 200 Concurrentes	1838	END	1777156532389	1777156535594
REQUEST	1859		login-peak	1777156532442	1777156535598	OK	 
USER	Login - 200 Concurrentes	1859	END	1777156532442	1777156535598
REQUEST	1908		login-peak	1777156532630	1777156535598	OK	 
USER	Login - 200 Concurrentes	1908	END	1777156532630	1777156535599
REQUEST	1952		login-peak	1777156532684	1777156535599	OK	 
USER	Login - 200 Concurrentes	1952	END	1777156532684	1777156535599
REQUEST	1846		login-peak	1777156532402	1777156535600	OK	 
USER	Login - 200 Concurrentes	1846	END	1777156532402	1777156535600
REQUEST	1604		login-peak	1777156531697	1777156535601	OK	 
USER	Login - 200 Concurrentes	1604	END	1777156531697	1777156535601
REQUEST	1878		login-peak	1777156532592	1777156535603	OK	 
USER	Login - 200 Concurrentes	1878	END	1777156532592	1777156535603
REQUEST	1889		login-peak	1777156532607	1777156535604	OK	 
USER	Login - 200 Concurrentes	1889	END	1777156532607	1777156535604
REQUEST	1898		login-peak	1777156532619	1777156535604	OK	 
USER	Login - 200 Concurrentes	1898	END	1777156532619	1777156535605
REQUEST	1990		login-peak	1777156533466	1777156535630	OK	 
USER	Login - 200 Concurrentes	1990	END	1777156533466	1777156535631
REQUEST	1862		login-peak	1777156532458	1777156535633	OK	 
USER	Login - 200 Concurrentes	1862	END	1777156532457	1777156535634
REQUEST	1988		login-peak	1777156533461	1777156535634	OK	 
USER	Login - 200 Concurrentes	1988	END	1777156533461	1777156535634
REQUEST	1872		login-peak	1777156532501	1777156535693	OK	 
USER	Login - 200 Concurrentes	1872	END	1777156532500	1777156535694
REQUEST	1880		login-peak	1777156532594	1777156535759	OK	 
USER	Login - 200 Concurrentes	1880	END	1777156532593	1777156535760
REQUEST	1877		login-peak	1777156532586	1777156535761	OK	 
USER	Login - 200 Concurrentes	1877	END	1777156532586	1777156535762
REQUEST	1910		login-peak	1777156532634	1777156535826	OK	 
USER	Login - 200 Concurrentes	1910	END	1777156532634	1777156535826
REQUEST	1933		login-peak	1777156532661	1777156535828	OK	 
USER	Login - 200 Concurrentes	1933	END	1777156532661	1777156535829
REQUEST	1924		login-peak	1777156532649	1777156535830	OK	 
USER	Login - 200 Concurrentes	1924	END	1777156532649	1777156535831
REQUEST	1935		login-peak	1777156532663	1777156535832	OK	 
USER	Login - 200 Concurrentes	1935	END	1777156532663	1777156535832
REQUEST	1896		login-peak	1777156532618	1777156535832	OK	 
USER	Login - 200 Concurrentes	1896	END	1777156532617	1777156535833
REQUEST	1893		login-peak	1777156532615	1777156535833	OK	 
USER	Login - 200 Concurrentes	1893	END	1777156532615	1777156535833
REQUEST	1939		login-peak	1777156532669	1777156535835	OK	 
USER	Login - 200 Concurrentes	1939	END	1777156532669	1777156535835
REQUEST	1612		login-peak	1777156531704	1777156535888	OK	 
